🕘️更新时间,#genre#
CCTV-04咪咕,https://iptv.1989.click/cn/uhqf7v?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-04咪咕,rtmp://yftv-wshls.yzbtv.cn/live/11ef0
CCTV-05咪咕,https://iptv.1989.click/cn/2u7bsn?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-05咪咕,rtmp://yftv-wshls.yzbtv.cn/live/11eec
CCTV-06咪咕,https://iptv.1989.click/cn/3zt7dj?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-06咪咕,rtmp://yftv-wshls.yzbtv.cn/live/11ee8
CCTV-07咪咕,https://iptv.1989.click/cn/r45qvn?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-08咪咕,https://iptv.1989.click/cn/a5ypx3?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-08咪咕,rtmp://yftv-wshls.yzbtv.cn/live/11ee0
CCTV-09咪咕,https://iptv.1989.click/cn/rbc748?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-10咪咕,https://iptv.1989.click/cn/zb6pzw?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-10咪咕,rtmp://yftv-wshls.yzbtv.cn/live/11ed8
CCTV-11咪咕,https://iptv.1989.click/cn/65bqps?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-12咪咕,https://iptv.1989.click/cn/9bt7d8?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-13咪咕,https://iptv.1989.click/cn/qmrjx5?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-13咪咕,rtmp://yftv-wshls.yzbtv.cn/live/4e2f
CCTV-14咪咕,https://iptv.1989.click/cn/nm9q6r?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-15咪咕,https://iptv.1989.click/cn/6gx9dx?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-16咪咕,https://iptv.1989.click/cn/84ur7x?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-17咪咕,https://iptv.1989.click/cn/e4cmah?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV4欧洲咪咕,https://live.chinacert.cftest5.cn/cnmg/live/608807419
CCTV4欧洲咪咕,http://www.ikerobot.com:1234/608807419
CCTV4欧洲咪咕,http://[2409:8087:3c02:21:0:1:0:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000350/index.m3u8?IASHttpSessionId=
CCTV4欧洲咪咕,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000350/index.m3u8?IASHttpSessionId=
CCTV-5+咪咕,https://iptv.1989.click/cn/ucqk2k?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CGT西语咪咕,https://0472.org/hls/cgtnx.m3u8
CGT阿语咪咕,https://0472.org/hls/cgtna.m3u8
家庭影院咪咕,http://z.b.bkpcp.top/m.php?id=jtyy
动作电影咪咕,http://live.metshop.top/huya/11602077
江苏卫视咪咕,http://z.b.bkpcp.top/m.php?id=jsws
湖北卫视咪咕,http://z.b.bkpcp.top/m.php?id=hubws
江西卫视咪咕,http://z.b.bkpcp.top/m.php?id=jxws

🍓┃央视频道,#genre#
CCTV-1,https://iptv.1989.click/cn/8wm36d?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-1,rtmp://yftv-wshls.yzbtv.cn/live/4387
CCTV-2,https://iptv.1989.click/cn/ata9yq?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-2,rtmp://yftv-wshls.yzbtv.cn/live/11ecc
CCTV-3,https://iptv.1989.click/cn/rrctzq?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-3,rtmp://yftv-wshls.yzbtv.cn/live/11ef4
CCTV-4,https://iptv.1989.click/cn/uhqf7v?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-4,rtmp://yftv-wshls.yzbtv.cn/live/11ef0
CCTV-5,https://iptv.1989.click/cn/2u7bsn?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-5,rtmp://yftv-wshls.yzbtv.cn/live/11eec
CCTV-5+,https://iptv.1989.click/cn/ucqk2k?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-6,https://iptv.1989.click/cn/3zt7dj?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-6,rtmp://yftv-wshls.yzbtv.cn/live/11ee8
CCTV-7,https://iptv.1989.click/cn/r45qvn?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-8,https://iptv.1989.click/cn/a5ypx3?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-8,rtmp://yftv-wshls.yzbtv.cn/live/11ee0
CCTV-9,https://iptv.1989.click/cn/rbc748?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-10,https://iptv.1989.click/cn/zb6pzw?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-10,rtmp://yftv-wshls.yzbtv.cn/live/11ed8
CCTV-11,https://iptv.1989.click/cn/65bqps?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-12,https://iptv.1989.click/cn/9bt7d8?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-13,https://iptv.1989.click/cn/qmrjx5?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-13,rtmp://yftv-wshls.yzbtv.cn/live/4e2f
CCTV-14,https://iptv.1989.click/cn/nm9q6r?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-15,https://iptv.1989.click/cn/6gx9dx?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-16,https://iptv.1989.click/cn/84ur7x?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CCTV-17,https://iptv.1989.click/cn/e4cmah?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
CETV-1,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv1/51/20240709/index.m3u8?msisdn=4752536c7a6d57f553373892519ccc29&mdspid=&spid=699004&netType=0&sid=5910022150&pid=2028597139&timestamp=20260820062150&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287154&ParentNodeID=-99&assertID=5910022150&client_ip=39.103.188.159&SecurityKey=20260820062150&promotionId=&mvid=5900006636&mcid=500020&playurlVersion=WX-A1-9.8.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=ef65eb43bf7f4df8839f581d8abb2c5b&ddCalcu=be5fvc6a25dbeabba483db1f875ff49d3f88&sv=10004&ct=android
CETV-1,https://t.freetv.fun/live/cetv1-11.m3u8
CETV-1,https://t.freetv.fun/live/cetv1-2.m3u8
CETV-1,https://t.freetv.fun/live/cetv1-9.m3u8
CETV-2,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv2/51/20240709/index.m3u8?msisdn=5fafa5fd3e70bf7254cab33063dc7ad5&mdspid=&spid=699004&netType=0&sid=5910022152&pid=2028597139&timestamp=20260820062150&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287211&ParentNodeID=-99&assertID=5910022152&client_ip=39.103.188.159&SecurityKey=20260820062150&promotionId=&mvid=5900006638&mcid=500020&playurlVersion=WX-A1-9.8.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=2af41d62ad4ba9b7580850eba456849c&ddCalcu=c29av4fa84a61a5d46a2baed045b8a098b57&sv=10004&ct=android
CETV-4,http://gslbmgsplive.miguvideo.com/migu/kailu/cetv4/51/20240709/index.m3u8?msisdn=9759e20787518c7dad339dcafdeee2ec&mdspid=&spid=699004&netType=0&sid=5910022154&pid=2028597139&timestamp=20260820062150&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=923287339&ParentNodeID=-99&assertID=5910022154&client_ip=39.103.182.111&SecurityKey=20260820062150&promotionId=&mvid=5900006640&mcid=500020&playurlVersion=WX-A1-9.8.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=9bad916409d1ad7006773bfb3db4da57&ddCalcu=795bvaaaddb49ab1d634b0f9bd317a7d6700&sv=10004&ct=android

🐧┃卫视频道,#genre#
东方卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd7d
浙江卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd75
湖南卫视,https://iptv.1989.click/cn/9yxt33?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
江苏卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd81
广东卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd69
深圳卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd61
北京卫视,https://iptv.1989.click/cn/q5bdzn?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
河南卫视,http://tvcdn.stream3.hndt.com/tv/65c4a6d5017e1000b2b6ea2500000000_transios/playlist.m3u8?wsSecret=5613eda80ab012802d9f7d3058129104&wsTime=1787209268
山东卫视,rtmp://yftv-wshls.yzbtv.cn/live/1bd5d
四川卫视,https://iptv.1989.click/cn/62h3p2?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1

🚂┃湾区频道,#genre#
翡翠台,https://iptv.1989.click/hk/6jjxjt?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
翡翠台,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
翡翠台,http://c.123.rr.kg/163189/fct
翡翠台,https://test.946985.filegear-sg.me/proxy/5d5c47fa663940ad
凤凰香港,http://c.123.rr.kg/163189/fhhk
HOY资讯台,https://test.946985.filegear-sg.me/proxy/f8e49c3e309b2c89
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰卫视,http://r.jdshipin.com/0Rp07
凤凰卫视,http://php.jdshipin.com:8880/smt.php?id=phoenixtv_hd
凤凰资讯,http://c.123.rr.kg/163189/fhzx
中视,https://test.946985.filegear-sg.me/proxy/643626fecd860e6a
华视,https://test.946985.filegear-sg.me/proxy/c33507c461152579
凤凰中文,http://c.123.rr.kg/163189/fhzw
PopC,https://iptv.1989.click/hk/ywfht8?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
PopC,https://test.946985.filegear-sg.me/proxy/37414657af7ded2b
明珠台,https://iptv.1989.click/hk/kybncy?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
无线明珠,https://o11.163189.xyz/stream/tvb/mzt/
无线明珠,http://php.jdshipin.com:8880/smt.php?id=pearl_twn
無線新聞台,https://iptv.1989.click/hk/q25p9q?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
無線新聞台,http://c.123.rr.kg/163189/wxxw
無線新聞台,http://c.123.rr.kg/163189/wxxwt
無線新聞台,https://test.946985.filegear-sg.me/proxy/0aea173d24cb1a67
TVBS新闻,https://d2jc41c1shgcol.cloudfront.net/live/tvbsnewsqt/playlist.m3u8
TVBS新闻,http://4gtv.cnlive.club/channel/n1ea96b20/index.m3u8?q=1782639885837
TVBS欢乐,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv068
TVBS欢乐,https://tmxk.pp.ua/litv.php?token=tmxk&id=4gtv-4gtv068
TVBS欢乐,http://4gtv.cnlive.club/channel/498f035d/index.m3u8?q=1782639885837
寰宇新聞台,https://test.946985.filegear-sg.me/proxy/e3f6ff0bccdd3743
ROCK Action,https://test.946985.filegear-sg.me/proxy/f146d0e593c924e4
ROCK Action,https://test.946985.filegear-sg.me/proxy/a233cc1a87cac018
TVB星河,http://c.123.rr.kg/163189/tvbxh
千禧经典台,https://cdn.qd.je/163189/tvbc
千禧经典台,https://cdn.qd.je/163189/tvbc
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
千禧经典台,https://o11.163189.xyz/stream/live/tvbc/
千禧经典台,http://php.jdshipin.com:8880/smt.php?id=Tvbclassic
美亚电影国,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
HOYTV,https://test.946985.filegear-sg.me/proxy/ba17d1f96e6841ad
TVB Plus,https://iptv.1989.click/hk/qgerdb?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
TVB Plus,https://test.946985.filegear-sg.me/proxy/017a0e2f8f6d4269
Hoy 78,http://cdn.163189.xyz/live/hoy/stream.m3u8
Viutv,http://php.jdshipin.com:8880/PLTV/iptv.php?id=viutv
Viutv,http://r.jdshipin.com/vSJvl
Viutv,http://r.jdshipin.com/TcKr2
三立台湾,https://ktpremium.world/live/LT1976F/A9177/1003298.ts
三立台湾,https://stream1.freetv.fun/san-li-tai-wan-1.ctv
三立台湾,https://www.youtube.com/watch
三立新闻,https://www.goodiptv.club/douyu/5692901
三立新闻,https://d2jc41c1shgcol.cloudfront.net/live/iNEWS/playlist.m3u8
三立新闻,https://epg.pw/stream/6b49e3faa38adda85abab446f032dc1e686baa0760a9cfa66e2df8fd6fe3b445.m3u8
三立新闻,https://hls-gateway.vpstv.net/streams/492922.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
东森综合,https://php.946985.filegear-sg.me/mytv265.php?id=CJTV
Now星影台,https://test.946985.filegear-sg.me/proxy/84de4c236d106553
靖天资讯,https://ktpremium.world/live/LT1976F/A9177/918596.ts
靖天资讯,https://hls-gateway.vpstv.net/streams/476258.m3u8
靖天资讯,https://stream1.freetv.fun/jing-tian-zi-xun-2.ctv
靖天资讯,http://breezy-audrie-zspace-7524863c.koyeb.app/vipsir?token=leifeng&id=4gtv-4gtv065
靖天资讯,https://mao.ffmking888.dpdns.org/?id=6Z2W5aSp6LOH6KiK5Yaw&auth=30234cedf871581989d3c91a3daec1e9f50e024aafcfa2247e7d44d91bb8d02fbc3f571b2d67f9d82642cc1d0f133d89
靖天電影台,https://test.946985.filegear-sg.me/proxy/b1055577a34476e4
RTHK 33,http://cdn6.163189.xyz/163189/cctv1
RTHK 33,https://livepull.hellohakka.cn/live/ch_zonghe.m3u8
中天新聞台,https://test.946985.filegear-sg.me/proxy/3afbd1dfcb523c6e
中視,https://test.946985.filegear-sg.me/proxy/643626fecd860e6a
千禧經典台,https://test.946985.filegear-sg.me/proxy/31368ba8378b5adf
東森电影国,http://cdn.jdshipin.com:8880/huya.php
8-度空间国,https://cdn6.163189.xyz/163189/8tv
爆谷台,https://iptv.707626.xyz/ch/68527adcbbc4f6f0c815314a24d71aaf/master.m3u8
新加坡中文,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
華視,https://test.946985.filegear-sg.me/proxy/c33507c461152579
龍華日韓台,https://test.946985.filegear-sg.me/proxy/e22b032d5a9990af
龍華電影台,https://test.946985.filegear-sg.me/proxy/3e25c26d79d21d2d
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.ctv
香港卫视,https://stream1.freetv.fun/c751876ae5ceaa0d82b5cf2badc152342aa92a4b45bf504d12ee45966b2fc644.ctv
香港卫视,https://stream1.freetv.fun/5335c88a9a7d8b74173b491f480d4f94e8d3bd596af54478106aa2399e6c7917.m3u8
无线新闻,https://iptv.1989.click/hk/q25p9q?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
无线新闻,http://c.123.rr.kg/163189/wxxw
无线新闻,http://c.123.rr.kg/163189/wxxwt
无线新闻,https://test.946985.filegear-sg.me/proxy/0aea173d24cb1a67
愛爾達娛樂台,https://litv.tzh911.qzz.io/litv.php?id=4gtv-4gtv070&token=https://t.me/GPT_858
BBC Cbeebies,https://hls-gateway.vpstv.net/streams/709102.m3u8
BBC Cbeebies,https://hls-gateway.vpstv.net/streams/709578.m3u8
BBC Earth,https://iptv.1989.click/comp/d3bsct?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
BBC Lifestyle,https://iptv.1989.click/comp/9wep7u?token=809757d162de6309a62f31059658f8321e83ec7a1097ecc1
Discovery Asia,https://hls-gateway.vpstv.net/streams/708899.m3u8
Discovery Asia,https://hls-gateway.vpstv.net/streams/476648.m3u8
Discovery DMAX,https://hls-gateway.vpstv.net/streams/708900.m3u8
Discovery Science,https://hls-gateway.vpstv.net/streams/708903.m3u8
DreamWorks 夢工廠動畫,http://4gtv.cnlive.club/channel/n451655ef/index.m3u8?q=1784702901150
DreamWorks 夢工廠動畫,http://4gtv.cnlive.club/channel/n451655ef/index.m3u8?q=1782639885837
DreamWorks 夢工廠動畫,http://4gtv.cnlive.club/channel/n451655ef/index.m3u8?q=1784702901150

🅱┃台湾频道,#genre#
TVBS News 新闻台,https://ktpremium.world/live/LT1976F/A9177/870536.ts
中天亚洲台,https://ktpremium.world/live/LT1976F/A9177/877046.ts
东森超视,https://hls-gateway.vpstv.net/streams/476234.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.ctv
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-8.m3u8
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-7.ctv
寰宇财经,https://hls-gateway.vpstv.net/streams/488994.m3u8
公视2,https://hls-gateway.vpstv.net/streams/708888.m3u8
龙华经典台,http://cdn8.163189.xyz/163189/lhjd
龙华偶像,https://cdn.qd.je/163189/lhox
龙华偶像,https://cdn.qd.je/163189/lhox
龙华偶像,http://cdn8.163189.xyz/163189/lhox
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华偶像,https://ktpremium.world/live/LT1976F/A9177/1029149.ts
年代新闻,https://test.946985.filegear-sg.me/proxy/2f4c5ba2e00c4edd
纬来日本台,https://ktpremium.world/live/LT1976F/A9177/870550.ts
纬来育乐,https://hls-gateway.vpstv.net/streams/477081.m3u8
纬来育乐,https://smart.pendy.dpdns.org/Smart.php?id=videolandyule
纬来育乐,https://live.catvod.com/live.php?id=videolandyule
纬来育乐,https://live.catvod.com/live.php?id=videolandmax
美食星球,https://hls-gateway.vpstv.net/streams/709110.m3u8
美食星球,https://hls-gateway.vpstv.net/streams/476263.m3u8
博斯无限,https://test.946985.filegear-sg.me/proxy/2b2601bab98ad272
EYETV 旅游,https://ktpremium.world/live/LT1976F/A9177/1003303.ts

📚┃浙江频道,#genre#
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-4.ctv
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-3.ctv
浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-5.ctv
浙江钱江都市,http://ali-xwl.cztv.com/live/channel02720Plxw.m3u8
浙江钱江都市,http://ali-xwl.cztv.com/live/channel021080Plxw.m3u8
浙江钱江都市,https://t.freetv.fun/live/zhe-jiang-qian-jiang-du-shi-1.m3u8
浙江钱江都市,https://t.freetv.fun/live/zhe-jiang-qian-jiang-du-shi-2.m3u8
浙江钱江都市,https://t.freetv.fun/live/zhe-jiang-qian-jiang-du-shi-3.m3u8
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-3.ctv
杭州综合,https://stream1.freetv.fun/hang-zhou-zong-he-2.ctv
杭州明珠,https://stream1.freetv.fun/hang-zhou-ming-zhu-2.ctv
杭州明珠,https://stream1.freetv.fun/hang-zhou-ming-zhu-1.ctv
嘉兴新闻综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-9.m3u8
湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-3.m3u8
湖州公共,https://stream1.freetv.fun/hu-zhou-gong-gong-1.m3u8
湖州公共,https://t.freetv.fun/live/hu-zhou-gong-gong-1.m3u8
湖州公共,https://t.freetv.fun/live/hu-zhou-gong-gong-2.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-10.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-8.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-5.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-2.m3u8
浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-9.m3u8
衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-1.m3u8
衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-1.ctv
衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-2.m3u8
衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-3.m3u8
衢江新闻综合,https://t.freetv.fun/live/qu-jiang-xin-wen-zong-he.m3u8
苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-5.m3u8
苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-1.m3u8
苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-4.ctv
苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-3.m3u8
苍南新闻综合,https://t.freetv.fun/live/cang-nan-xin-wen-zong-he-1.m3u8
绍兴文化影院,https://t.freetv.fun/live/shao-xing-wen-hua-ying-yuan-2.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-1.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-4.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-3.m3u8
绍兴文化影院,https://stream1.freetv.fun/shao-xing-wen-hua-ying-yuan-2.m3u8
绍兴文化影视,https://t.freetv.fun/live/shao-xing-wen-hua-ying-shi-1.m3u8
绍兴文化影视,https://stream1.freetv.fun/shao-xing-wen-hua-ying-shi-1.m3u8
永嘉新闻综合,https://stream1.freetv.fun/yong-jia-xin-wen-zong-he-4.m3u8
永嘉新闻综合,https://stream1.freetv.fun/yong-jia-xin-wen-zong-he-2.m3u8
永嘉新闻综合,https://stream1.freetv.fun/yong-jia-xin-wen-zong-he-3.ctv
永嘉新闻综合,https://t.freetv.fun/live/yong-jia-xin-wen-zong-he-1.m3u8
永嘉新闻综合,https://t.freetv.fun/live/yong-jia-xin-wen-zong-he.m3u8
武义新闻综合,https://stream1.freetv.fun/wu-yi-xin-wen-zong-he-3.m3u8
开化新闻综合,https://stream1.freetv.fun/kai-hua-xin-wen-zong-he-1.m3u8
开化新闻综合,https://stream1.freetv.fun/kai-hua-xin-wen-zong-he-2.ctv
平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-2.m3u8
平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-1.m3u8
平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-3.m3u8
平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-5.m3u8
平湖新闻综合,https://t.freetv.fun/live/ping-hu-xin-wen-zong-he-1.m3u8
嵊泗综合,https://stream1.freetv.fun/sheng-zhou-xin-wen-zong-he-2.ctv
嵊泗综合,https://stream1.freetv.fun/sheng-zhou-xin-wen-zong-he-1.m3u8
兰溪新闻综合,https://stream1.freetv.fun/lan-xi-xin-wen-zong-he-1.m3u8
兰溪新闻综合,https://stream1.freetv.fun/lan-xi-xin-wen-zong-he-3.m3u8
兰溪新闻综合,https://t.freetv.fun/live/lan-xi-xin-wen-zong-he-1.m3u8
兰溪新闻综合,https://t.freetv.fun/live/lan-xi-xin-wen-zong-he.m3u8
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-4.m3u8
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-2.m3u8
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-3.m3u8
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-5.m3u8
上虞新商都,https://stream1.freetv.fun/shang-yu-xin-shang-du-1.m3u8
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-2.ctv
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-1.m3u8
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-3.ctv
上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-4.ctv
上虞文化影院,https://t.freetv.fun/live/shang-yu-wen-hua-ying-yuan.m3u8

📚┃北京频道,#genre#
北京科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8

📚┃上海频道,#genre#
七彩戏剧,http://z.b.bkpcp.top/m.php?id=qcxj
上海纪实,http://iptv.huuc.edu.cn/hls/docuchina.m3u8
上海纪实,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-2.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-3.m3u8
上海纪实,https://stream1.freetv.fun/ipv6-shang-hai-ji-shi-ren-wen-5.m3u8
